01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2012,,Góis,Município,,,, pessoas por km2,r,15.9
2012,,Golegã,Município,,,, pessoas por km2,r,69.9
2012,,Gondomar,Município,,,, pessoas por km2,r,1269.1
2012,,Gouveia,Município,,,, pessoas por km2,r,45.6
2012,,Grândola,Município,,,, pessoas por km2,r,17.6
2012,,Guarda,Município,,,, pessoas por km2,r,59.6
2012,,Guimarães,Município,,,, pessoas por km2,r,654.0
2012,,Horta,Município,,,, pessoas por km2,r,86.3
2012,,Idanha-a-Nova,Município,,,, pessoas por km2,r,6.6
2012,,Ílhavo,Município,,,, pessoas por km2,r,525.5
2012,,Lagoa,Município,,,, pessoas por km2,r,259.3
2012,,Lagoa [R.A.A.],Município,,,, pessoas por km2,r,315.9
2012,,Lagos,Município,,,, pessoas por km2,r,146.3
2012,,Lajes das Flores,Município,,,, pessoas por km2,r,21.4
2012,,Lajes do Pico,Município,,,, pessoas por km2,r,29.9
2012,,Lamego,Município,,,, pessoas por km2,r,158.8
2012,,Leiria,Município,,,, pessoas por km2,r,225.4
2012,,Lisboa,Município,,,, pessoas por km2,r,5418.2
2012,,Loulé,Município,,,, pessoas por km2,r,91.7
2012,,Loures,Município,,,, pessoas por km2,r,1193.7
2012,,Lourinhã,Município,,,, pessoas por km2,r,175.9
2012,,Lousã,Município,,,, pessoas por km2,r,126.5
2012,,Lousada,Município,,,, pessoas por km2,r,492.8
2012,,Mação,Município,,,, pessoas por km2,r,18.0
2012,,Macedo de Cavaleiros,Município,,,, pessoas por km2,r,21.8
2012,,Machico,Município,,,, pessoas por km2,r,314.8
2012,,Madalena,Município,,,, pessoas por km2,r,41.8
2012,,Mafra,Município,,,, pessoas por km2,r,268.3
2012,,Maia,Município,,,, pessoas por km2,r,1632.9
2012,,Mangualde,Município,,,, pessoas por km2,r,89.4
2012,,Manteigas,Município,,,, pessoas por km2,r,27.7
2012,,Marco de Canaveses,Município,,,, pessoas por km2,r,260.6
2012,,Marinha Grande,Município,,,, pessoas por km2,r,206.4
2012,,Marvão,Município,,,, pessoas por km2,r,22.2
2012,,Matosinhos,Município,,,, pessoas por km2,r,2809.2
2012,,Mealhada,Município,,,, pessoas por km2,r,182.9
2012,,Mêda,Município,,,, pessoas por km2,r,17.3
2012,,Melgaço,Município,,,, pessoas por km2,r,37.1
2012,,Mértola,Município,,,, pessoas por km2,r,5.3
2012,,Mesão Frio,Município,,,, pessoas por km2,r,160.4
2012,,Mira,Município,,,, pessoas por km2,r,100.1
2012,,Miranda do Corvo,Município,,,, pessoas por km2,r,103.2
2012,,Miranda do Douro,Município,,,, pessoas por km2,r,14.9
2012,,Mirandela,Município,,,, pessoas por km2,r,35.6
2012,,Mogadouro,Município,,,, pessoas por km2,r,12.1
2012,,Moimenta da Beira,Município,,,, pessoas por km2,r,45.3
2012,,Moita,Município,,,, pessoas por km2,r,1194.9
2012,,Monção,Município,,,, pessoas por km2,r,89.4
2012,,Monchique,Município,,,, pessoas por km2,r,14.7
2012,,Mondim de Basto,Município,,,, pessoas por km2,r,42.3
2012,,Monforte,Município,,,, pessoas por km2,r,7.8
2012,,Montalegre,Município,,,, pessoas por km2,r,12.6
2012,,Montemor-o-Novo,Município,,,, pessoas por km2,r,13.9
2012,,Montemor-o-Velho,Município,,,, pessoas por km2,r,113.1
2012,,Montijo,Município,,,, pessoas por km2,r,149.3
2012,,Mora,Município,,,, pessoas por km2,r,11.0
2012,,Mortágua,Município,,,, pessoas por km2,r,37.7
2012,,Moura,Município,,,, pessoas por km2,r,15.4
2012,,Mourão,Município,,,, pessoas por km2,r,9.4
2012,,Murça,Município,,,, pessoas por km2,r,30.6
2012,,Murtosa,Município,,,, pessoas por km2,r,143.7
2012,,Nazaré,Município,,,, pessoas por km2,r,183.8
2012,,Nelas,Município,,,, pessoas por km2,r,110.5
2012,,Nisa,Município,,,, pessoas por km2,r,12.5
2012,,Nordeste,Município,,,, pessoas por km2,r,48.1
2012,,Óbidos,Município,,,, pessoas por km2,r,83.4
2012,,Odemira,Município,,,, pessoas por km2,r,15.0
2012,,Odivelas,Município,,,, pessoas por km2,r,5478.0
2012,,Oeiras,Município,,,, pessoas por km2,r,3745.9
2012,,Oleiros,Município,,,, pessoas por km2,r,11.6
2012,,Olhão,Município,,,, pessoas por km2,r,343.8
2012,,Oliveira de Azeméis,Município,,,, pessoas por km2,r,421.8
2012,,Oliveira de Frades,Município,,,, pessoas por km2,r,69.5
2012,,Oliveira do Bairro,Município,,,, pessoas por km2,r,263.8
2012,,Oliveira do Hospital,Município,,,, pessoas por km2,r,87.6
2012,,Ourém,Município,,,, pessoas por km2,r,110.2
2012,,Ourique,Município,,,, pessoas por km2,r,8.1
2012,,Ovar,Município,,,, pessoas por km2,r,374.3
2012,,Paços de Ferreira,Município,,,, pessoas por km2,r,794.0
2012,,Palmela,Município,,,, pessoas por km2,r,138.9
2012,,Pampilhosa da Serra,Município,,,, pessoas por km2,r,10.9
2012,,Paredes,Município,,,, pessoas por km2,r,549.3
2012,,Paredes de Coura,Município,,,, pessoas por km2,r,65.1
2012,,Pedrógão Grande,Município,,,, pessoas por km2,r,29.4
2012,,Penacova,Município,,,, pessoas por km2,r,68.5
2012,,Penafiel,Município,,,, pessoas por km2,r,337.9
2012,,Penalva do Castelo,Município,,,, pessoas por km2,r,58.5
2012,,Penamacor,Município,,,, pessoas por km2,r,9.5
2012,,Penedono,Município,,,, pessoas por km2,r,21.9
2012,,Penela,Município,,,, pessoas por km2,r,43.6
2012,,Peniche,Município,,,, pessoas por km2,r,355.2
2012,,Peso da Régua,Município,,,, pessoas por km2,r,175.0
2012,,Pinhel,Município,,,, pessoas por km2,r,19.0
2012,,Pombal,Município,,,, pessoas por km2,r,87.3
2012,,Ponta Delgada,Município,,,, pessoas por km2,r,296.4
2012,,Ponta do Sol,Município,,,, pessoas por km2,r,188.9
2012,,Ponte da Barca,Município,,,, pessoas por km2,r,65.1
2012,,Ponte de Lima,Município,,,, pessoas por km2,r,134.6
2012,,Ponte de Sor,Município,,,, pessoas por km2,r,19.6
2012,,Portalegre,Município,,,, pessoas por km2,r,54.5
2012,,Portel,Município,,,, pessoas por km2,r,10.3
2012,,Portimão,Município,,,, pessoas por km2,r,309.4
2012,,Porto,Município,,,, pessoas por km2,r,5677.0
2012,,Porto de Mós,Município,,,, pessoas por km2,r,92.2
2012,,Porto Moniz,Município,,,, pessoas por km2,r,32.4
2012,,Porto Santo,Município,,,, pessoas por km2,r,128.0
2012,,Póvoa de Lanhoso,Município,,,, pessoas por km2,r,161.8
2012,,Póvoa de Varzim,Município,,,, pessoas por km2,r,772.2
2012,,Povoação,Município,,,, pessoas por km2,r,58.6
2012,,Proença-a-Nova,Município,,,, pessoas por km2,r,20.4
2012,,Redondo,Município,,,, pessoas por km2,r,18.7
2012,,Reguengos de Monsaraz,Município,,,, pessoas por km2,r,23.0
2012,,Resende,Município,,,, pessoas por km2,r,89.7
2012,,Ribeira Brava,Município,,,, pessoas por km2,r,202.2
2012,,Ribeira de Pena,Município,,,, pessoas por km2,r,29.1
2012,,Ribeira Grande,Município,,,, pessoas por km2,r,179.2
2012,,Rio Maior,Município,,,, pessoas por km2,r,77.5
2012,,Sabrosa,Município,,,, pessoas por km2,r,39.0
2012,,Sabugal,Município,,,, pessoas por km2,r,15.2
2012,,Salvaterra de Magos,Município,,,, pessoas por km2,r,90.9
2012,,Santa Comba Dão,Município,,,, pessoas por km2,r,102.2
2012,,Santa Cruz,Município,,,, pessoas por km2,r,526.8
2012,,Santa Cruz da Graciosa,Município,,,, pessoas por km2,r,71.4
2012,,Santa Cruz das Flores,Município,,,, pessoas por km2,r,31.8
2012,,Santa Maria da Feira,Município,,,, pessoas por km2,r,641.9
2012,,Santa Marta de Penaguião,Município,,,, pessoas por km2,r,101.3
2012,,Santana,Município,,,, pessoas por km2,r,77.8
2012,,Santarém,Município,,,, pessoas por km2,r,110.8
2012,,Santiago do Cacém,Município,,,, pessoas por km2,r,27.7
2012,,Santo Tirso,Município,,,, pessoas por km2,r,519.3
2012,,São Brás de Alportel,Município,,,, pessoas por km2,r,70.0
2012,,São João da Madeira,Município,,,, pessoas por km2,r,2748.7
2012,,São João da Pesqueira,Município,,,, pessoas por km2,r,28.5
2012,,São Pedro do Sul,Município,,,, pessoas por km2,r,46.9
2012,,São Roque do Pico,Município,,,, pessoas por km2,r,23.8
2012,,São Vicente,Município,,,, pessoas por km2,r,69.3
2012,,Sardoal,Município,,,, pessoas por km2,r,42.4
2012,,Sátão,Município,,,, pessoas por km2,r,60.8
2012,,Seia,Município,,,, pessoas por km2,r,56.2
2012,,Seixal,Município,,,, pessoas por km2,r,1676.6
2012,,Sernancelhe,Município,,,, pessoas por km2,r,24.8
2012,,Serpa,Município,,,, pessoas por km2,r,13.8
2012,,Sertã,Município,,,, pessoas por km2,r,34.5
2012,,Sesimbra,Município,,,, pessoas por km2,r,256.6
2012,,Setúbal,Município,,,, pessoas por km2,r,529.9
2012,,Sever do Vouga,Município,,,, pessoas por km2,r,92.7
2012,,Silves,Município,,,, pessoas por km2,r,53.9
2012,,Sines,Município,,,, pessoas por km2,r,71.1
2012,,Sintra,Município,,,, pessoas por km2,r,1185.5
2012,,Sobral de Monte Agraço,Município,,,, pessoas por km2,r,197.3
2012,,Soure,Município,,,, pessoas por km2,r,71.2
2012,,Sousel,Município,,,, pessoas por km2,r,17.7
2012,,Tábua,Município,,,, pessoas por km2,r,59.8
2012,,Tabuaço,Município,,,, pessoas por km2,r,44.9
2012,,Tarouca,Município,,,, pessoas por km2,r,77.5
2012,,Tavira,Município,,,, pessoas por km2,r,43.0
2012,,Terras de Bouro,Município,,,, pessoas por km2,r,25.2
2012,,Tomar,Município,,,, pessoas por km2,r,113.5
2012,,Tondela,Município,,,, pessoas por km2,r,75.8
2012,,Torre de Moncorvo,Município,,,, pessoas por km2,r,15.0
2012,,Torres Novas,Município,,,, pessoas por km2,r,134.7
2012,,Torres Vedras,Município,,,, pessoas por km2,r,197.8
2012,,Trancoso,Município,,,, pessoas por km2,r,26.5
2012,,Trofa,Município,,,, pessoas por km2,r,540.0
2012,,Vagos,Município,,,, pessoas por km2,r,138.5
2012,,Vale de Cambra,Município,,,, pessoas por km2,r,152.8
2012,,Valença,Município,,,, pessoas por km2,r,119.0
2012,,Valongo,Município,,,, pessoas por km2,r,1250.6
2012,,Valpaços,Município,,,, pessoas por km2,r,29.9
2012,,Velas,Município,,,, pessoas por km2,r,45.6
2012,,Vendas Novas,Município,,,, pessoas por km2,r,53.0
2012,,Viana do Alentejo,Município,,,, pessoas por km2,r,14.8
2012,,Viana do Castelo,Município,,,, pessoas por km2,r,275.4
2012,,Vidigueira,Município,,,, pessoas por km2,r,18.2
2012,,Vieira do Minho,Município,,,, pessoas por km2,r,59.4
2012,,Vila da Praia da Vitória,Município,,,, pessoas por km2,r,129.0
2012,,Vila de Rei,Município,,,, pessoas por km2,r,18.6
2012,,Vila do Bispo,Município,,,, pessoas por km2,r,29.3
2012,,Vila do Conde,Município,,,, pessoas por km2,r,535.2
2012,,Vila do Porto,Município,,,, pessoas por km2,r,57.2
2012,,Vila Flor,Município,,,, pessoas por km2,r,24.6
2012,,Vila Franca de Xira,Município,,,, pessoas por km2,r,430.2
2012,,Vila Franca do Campo,Município,,,, pessoas por km2,r,142.6
2012,,Vila Nova da Barquinha,Município,,,, pessoas por km2,r,146.6
2012,,Vila Nova de Cerveira,Município,,,, pessoas por km2,r,84.2
2012,,Vila Nova de Famalicão,Município,,,, pessoas por km2,r,661.6
2012,,Vila Nova de Foz Côa,Município,,,, pessoas por km2,r,17.7
2012,,Vila Nova de Gaia,Município,,,, pessoas por km2,r,1796.7
2012,,Vila Nova de Paiva,Município,,,, pessoas por km2,r,29.2
2012,,Vila Nova de Poiares,Município,,,, pessoas por km2,r,86.7
2012,,Vila Pouca de Aguiar,Município,,,, pessoas por km2,r,29.3
2012,,Vila Real,Município,,,, pessoas por km2,r,136.0
2012,,Vila Real de Santo António,Município,,,, pessoas por km2,r,309.8
2012,,Vila Velha de Ródão,Município,,,, pessoas por km2,r,10.6
2012,,Vila Verde,Município,,,, pessoas por km2,r,207.5
2012,,Vila Viçosa,Município,,,, pessoas por km2,r,41.8
2012,,Vimioso,Município,,,, pessoas por km2,r,9.4
2012,,Vinhais,Município,,,, pessoas por km2,r,12.5
2012,,Viseu,Município,,,, pessoas por km2,r,196.6
2012,,Vizela,Município,,,, pessoas por km2,r,957.8
2012,,Vouzela,Município,,,, pessoas por km2,r,52.9
2013,,Abrantes,Município,,,, pessoas por km2,r,52.7
2013,,Águeda,Município,,,, pessoas por km2,r,140.2
2013,,Aguiar da Beira,Município,,,, pessoas por km2,r,27.7
2013,,Alandroal,Município,,,, pessoas por km2,r,10.3
2013,,Albergaria-a-Velha,Município,,,, pessoas por km2,r,158.1
2013,,Albufeira,Município,,,, pessoas por km2,r,294.3
2013,,Alcácer do Sal,Município,,,, pessoas por km2,r,8.3
2013,,Alcanena,Município,,,, pessoas por km2,r,105.3
2013,,Alcobaça,Município,,,, pessoas por km2,r,136.9
2013,,Alcochete,Município,,,, pessoas por km2,r,140.2
2013,,Alcoutim,Município,,,, pessoas por km2,r,4.9
2013,,Alenquer,Município,,,, pessoas por km2,r,141.5
2013,,Alfândega da Fé,Município,,,, pessoas por km2,r,14.9
2013,,Alijó,Município,,,, pessoas por km2,r,38.1
2013,,Aljezur,Município,,,, pessoas por km2,r,17.5
2013,,Aljustrel,Município,,,, pessoas por km2,r,19.9
2013,,Almada,Município,,,, pessoas por km2,r,2492.6
2013,,Almeida,Município,,,, pessoas por km2,r,13.4
2013,,Almeirim,Município,,,, pessoas por km2,r,103.8
2013,,Almodôvar,Município,,,, pessoas por km2,r,9.3
2013,,Alpiarça,Município,,,, pessoas por km2,r,78.5
2013,,Alter do Chão,Município,,,, pessoas por km2,r,9.6
2013,,Alvaiázere,Município,,,, pessoas por km2,r,42.9
2013,,Alvito,Município,,,, pessoas por km2,r,9.5
2013,,Amadora,Município,,,, pessoas por km2,r,7231.1
2013,,Amarante,Município,,,, pessoas por km2,r,181.6
2013,,Amares,Município,,,, pessoas por km2,r,227.4
2013,,Anadia,Município,,,, pessoas por km2,r,131.5
2013,,Angra do Heroísmo,Município,,,, pessoas por km2,r,147.6
2013,,Ansião,Município,,,, pessoas por km2,r,72.2
2013,,Arcos de Valdevez,Município,,,, pessoas por km2,r,48.7
2013,,Arganil,Município,,,, pessoas por km2,r,35.3
2013,,Armamar,Município,,,, pessoas por km2,r,51.6
2013,,Arouca,Município,,,, pessoas por km2,r,66.6
2013,,Arraiolos,Município,,,, pessoas por km2,r,10.3
2013,,Arronches,Município,,,, pessoas por km2,r,10.0
2013,,Arruda dos Vinhos,Município,,,, pessoas por km2,r,172.8
2013,,Aveiro,Município,,,, pessoas por km2,r,400.1
2013,,Avis,Município,,,, pessoas por km2,r,7.1
2013,,Azambuja,Município,,,, pessoas por km2,r,82.1
2013,,Baião,Município,,,, pessoas por km2,r,111.4
2013,,Barcelos,Município,,,, pessoas por km2,r,313.0
2013,,Barrancos,Município,,,, pessoas por km2,r,10.4
2013,,Barreiro,Município,,,, pessoas por km2,r,2151.2
2013,,Batalha,Município,,,, pessoas por km2,r,150.0
2013,,Beja,Município,,,, pessoas por km2,r,30.8
2013,,Belmonte,Município,,,, pessoas por km2,r,56.0
2013,,Benavente,Município,,,, pessoas por km2,r,55.7
2013,,Bombarral,Município,,,, pessoas por km2,r,141.6
2013,,Borba,Município,,,, pessoas por km2,r,48.8
2013,,Boticas,Município,,,, pessoas por km2,r,17.0
2013,,Braga,Município,,,, pessoas por km2,r,999.2
2013,,Bragança,Município,,,, pessoas por km2,r,30.1
2013,,Cabeceiras de Basto,Município,,,, pessoas por km2,r,67.1
2013,,Cadaval,Município,,,, pessoas por km2,r,79.7
2013,,Caldas da Rainha,Município,,,, pessoas por km2,r,201.2
2013,,Calheta [R.A.A.],Município,,,, pessoas por km2,r,29.1
2013,,Calheta [R.A.M.],Município,,,, pessoas por km2,r,99.7
2013,,Câmara de Lobos,Município,,,, pessoas por km2,r,658.7
2013,,Caminha,Município,,,, pessoas por km2,r,120.4
2013,,Campo Maior,Município,,,, pessoas por km2,r,33.9
2013,,Cantanhede,Município,,,, pessoas por km2,r,91.6
2013,,Carrazeda de Ansiães,Município,,,, pessoas por km2,r,21.3
2013,,Carregal do Sal,Município,,,, pessoas por km2,r,82.0
2013,,Cartaxo,Município,,,, pessoas por km2,r,151.9
2013,,Cascais,Município,,,, pessoas por km2,r,2137.6
2013,,Castanheira de Pêra,Município,,,, pessoas por km2,r,45.5
2013,,Castelo Branco,Município,,,, pessoas por km2,r,38.2
2013,,Castelo de Paiva,Município,,,, pessoas por km2,r,142.2
2013,,Castelo de Vide,Município,,,, pessoas por km2,r,12.8
2013,,Castro Daire,Município,,,, pessoas por km2,r,38.8
2013,,Castro Marim,Município,,,, pessoas por km2,r,21.9
2013,,Castro Verde,Município,,,, pessoas por km2,r,12.7
2013,,Celorico da Beira,Município,,,, pessoas por km2,r,29.5
2013,,Celorico de Basto,Município,,,, pessoas por km2,r,106.1
2013,,Chamusca,Município,,,, pessoas por km2,r,12.7
2013,,Chaves,Município,,,, pessoas por km2,r,67.4
2013,,Cinfães,Município,,,, pessoas por km2,r,81.7
2013,,Coimbra,Município,,,, pessoas por km2,r,446.4
2013,,Condeixa-a-Nova,Município,,,, pessoas por km2,r,122.9
2013,,Constância,Município,,,, pessoas por km2,r,49.8
2013,,Coruche,Município,,,, pessoas por km2,r,17.2
2013,,Corvo,Município,,,, pessoas por km2,r,23.8
2013,,Covilhã,Município,,,, pessoas por km2,r,90.0
2013,,Crato,Município,,,, pessoas por km2,r,9.2
2013,,Cuba,Município,,,, pessoas por km2,r,28.0
2013,,Elvas,Município,,,, pessoas por km2,r,35.6
2013,,Entroncamento,Município,,,, pessoas por km2,r,1464.8
2013,,Espinho,Município,,,, pessoas por km2,r,1496.6
2013,,Esposende,Município,,,, pessoas por km2,r,360.0
2013,,Estarreja,Município,,,, pessoas por km2,r,246.6
2013,,Estremoz,Município,,,, pessoas por km2,r,26.6
2013,,Évora,Município,,,, pessoas por km2,r,42.7
2013,,Fafe,Município,,,, pessoas por km2,r,227.1
2013,,Faro,Município,,,, pessoas por km2,r,324.3
2013,,Felgueiras,Município,,,, pessoas por km2,r,494.8
2013,,Ferreira do Alentejo,Município,,,, pessoas por km2,r,12.4
2013,,Ferreira do Zêzere,Município,,,, pessoas por km2,r,43.6
2013,,Figueira da Foz,Município,,,, pessoas por km2,r,161.2
2013,,Figueira de Castelo Rodrigo,Município,,,, pessoas por km2,r,11.8
2013,,Figueiró dos Vinhos,Município,,,, pessoas por km2,r,33.6
2013,,Fornos de Algodres,Município,,,, pessoas por km2,r,37.7
2013,,Freixo de Espada à Cinta,Município,,,, pessoas por km2,r,15.1
2013,,Fronteira,Município,,,, pessoas por km2,r,13.2
2013,,Funchal,Município,,,, pessoas por km2,r,1444.7
2013,,Fundão,Município,,,, pessoas por km2,r,40.0
2013,,Gavião,Município,,,, pessoas por km2,r,13.4
2013,,Góis,Município,,,, pessoas por km2,r,15.8
2013,,Golegã,Município,,,, pessoas por km2,r,69.0
2013,,Gondomar,Município,,,, pessoas por km2,r,1262.8
2013,,Gouveia,Município,,,, pessoas por km2,r,44.9
2013,,Grândola,Município,,,, pessoas por km2,r,17.5
2013,,Guarda,Município,,,, pessoas por km2,r,59.0
2013,,Guimarães,Município,,,, pessoas por km2,r,651.4
2013,,Horta,Município,,,, pessoas por km2,r,85.9
2013,,Idanha-a-Nova,Município,,,, pessoas por km2,r,6.5
2013,,Ílhavo,Município,,,, pessoas por km2,r,523.8
2013,,Lagoa,Município,,,, pessoas por km2,r,258.2
2013,,Lagoa [R.A.A.],Município,,,, pessoas por km2,r,315.1
2013,,Lagos,Município,,,, pessoas por km2,r,146.2
2013,,Lajes das Flores,Município,,,, pessoas por km2,r,21.1
2013,,Lajes do Pico,Município,,,, pessoas por km2,r,29.6
2013,,Lamego,Município,,,, pessoas por km2,r,156.9
2013,,Leiria,Município,,,, pessoas por km2,r,224.7
2013,,Lisboa,Município,,,, pessoas por km2,r,5415.9
2013,,Loulé,Município,,,, pessoas por km2,r,91.4
2013,,Loures,Município,,,, pessoas por km2,r,1191.2
2013,,Lourinhã,Município,,,, pessoas por km2,r,175.1
2013,,Lousã,Município,,,, pessoas por km2,r,125.6
2013,,Lousada,Município,,,, pessoas por km2,r,490.5
2013,,Mação,Município,,,, pessoas por km2,r,17.6
2013,,Macedo de Cavaleiros,Município,,,, pessoas por km2,r,21.6
2013,,Machico,Município,,,, pessoas por km2,r,310.5
2013,,Madalena,Município,,,, pessoas por km2,r,41.9
2013,,Mafra,Município,,,, pessoas por km2,r,270.0
2013,,Maia,Município,,,, pessoas por km2,r,1627.7
2013,,Mangualde,Município,,,, pessoas por km2,r,88.4
2013,,Manteigas,Município,,,, pessoas por km2,r,27.2
2013,,Marco de Canaveses,Município,,,, pessoas por km2,r,257.5
2013,,Marinha Grande,Município,,,, pessoas por km2,r,205.9
2013,,Marvão,Município,,,, pessoas por km2,r,21.8
2013,,Matosinhos,Município,,,, pessoas por km2,r,2797.6
2013,,Mealhada,Município,,,, pessoas por km2,r,181.2
2013,,Mêda,Município,,,, pessoas por km2,r,17.1
2013,,Melgaço,Município,,,, pessoas por km2,r,36.6
2013,,Mértola,Município,,,, pessoas por km2,r,5.2
2013,,Mesão Frio,Município,,,, pessoas por km2,r,156.2
2013,,Mira,Município,,,, pessoas por km2,r,99.5
2013,,Miranda do Corvo,Município,,,, pessoas por km2,r,101.8
2013,,Miranda do Douro,Município,,,, pessoas por km2,r,14.6
2013,,Mirandela,Município,,,, pessoas por km2,r,35.1
2013,,Mogadouro,Município,,,, pessoas por km2,r,11.9
2013,,Moimenta da Beira,Município,,,, pessoas por km2,r,44.7
2013,,Moita,Município,,,, pessoas por km2,r,1188.0
2013,,Monção,Município,,,, pessoas por km2,r,88.3
2013,,Monchique,Município,,,, pessoas por km2,r,14.5
2013,,Mondim de Basto,Município,,,, pessoas por km2,r,41.4
2013,,Monforte,Município,,,, pessoas por km2,r,7.7
2013,,Montalegre,Município,,,, pessoas por km2,r,12.4
2013,,Montemor-o-Novo,Município,,,, pessoas por km2,r,13.7
2013,,Montemor-o-Velho,Município,,,, pessoas por km2,r,111.9
2013,,Montijo,Município,,,, pessoas por km2,r,149.4
2013,,Mora,Município,,,, pessoas por km2,r,10.8
2013,,Mortágua,Município,,,, pessoas por km2,r,37.3
2013,,Moura,Município,,,, pessoas por km2,r,15.1
2013,,Mourão,Município,,,, pessoas por km2,r,9.2
2013,,Murça,Município,,,, pessoas por km2,r,30.1
2013,,Murtosa,Município,,,, pessoas por km2,r,142.8
2013,,Nazaré,Município,,,, pessoas por km2,r,182.5
2013,,Nelas,Município,,,, pessoas por km2,r,109.2
2013,,Nisa,Município,,,, pessoas por km2,r,12.2
2013,,Nordeste,Município,,,, pessoas por km2,r,47.6
2013,,Óbidos,Município,,,, pessoas por km2,r,82.9
2013,,Odemira,Município,,,, pessoas por km2,r,15.1
2013,,Odivelas,Município,,,, pessoas por km2,r,5478.7
2013,,Oeiras,Município,,,, pessoas por km2,r,3735.6
2013,,Oleiros,Município,,,, pessoas por km2,r,11.3
2013,,Olhão,Município,,,, pessoas por km2,r,341.4
2013,,Oliveira de Azeméis,Município,,,, pessoas por km2,r,418.3
2013,,Oliveira de Frades,Município,,,, pessoas por km2,r,68.7
2013,,Oliveira do Bairro,Município,,,, pessoas por km2,r,262.0
2013,,Oliveira do Hospital,Município,,,, pessoas por km2,r,86.6
2013,,Ourém,Município,,,, pessoas por km2,r,109.2
2013,,Ourique,Município,,,, pessoas por km2,r,7.9
2013,,Ovar,Município,,,, pessoas por km2,r,372.7
2013,,Paços de Ferreira,Município,,,, pessoas por km2,r,790.3
2013,,Palmela,Município,,,, pessoas por km2,r,139.0
2013,,Pampilhosa da Serra,Município,,,, pessoas por km2,r,10.8
2013,,Paredes,Município,,,, pessoas por km2,r,546.1
2013,,Paredes de Coura,Município,,,, pessoas por km2,r,64.5
2013,,Pedrógão Grande,Município,,,, pessoas por km2,r,28.9
2013,,Penacova,Município,,,, pessoas por km2,r,67.3
2013,,Penafiel,Município,,,, pessoas por km2,r,335.5
2013,,Penalva do Castelo,Município,,,, pessoas por km2,r,57.7
2013,,Penamacor,Município,,,, pessoas por km2,r,9.3
2013,,Penedono,Município,,,, pessoas por km2,r,21.7
2013,,Penela,Município,,,, pessoas por km2,r,42.9
2013,,Peniche,Município,,,, pessoas por km2,r,352.0
2013,,Peso da Régua,Município,,,, pessoas por km2,r,171.9
2013,,Pinhel,Município,,,, pessoas por km2,r,18.7
2013,,Pombal,Município,,,, pessoas por km2,r,86.1
2013,,Ponta Delgada,Município,,,, pessoas por km2,r,295.8
2013,,Ponta do Sol,Município,,,, pessoas por km2,r,187.0
2013,,Ponte da Barca,Município,,,, pessoas por km2,r,64.5
2013,,Ponte de Lima,Município,,,, pessoas por km2,r,133.3
2013,,Ponte de Sor,Município,,,, pessoas por km2,r,19.3
2013,,Portalegre,Município,,,, pessoas por km2,r,53.9
2013,,Portel,Município,,,, pessoas por km2,r,10.2
2013,,Portimão,Município,,,, pessoas por km2,r,309.5
2013,,Porto,Município,,,, pessoas por km2,r,5660.4
2013,,Porto de Mós,Município,,,, pessoas por km2,r,91.2
2013,,Porto Moniz,Município,,,, pessoas por km2,r,31.9
2013,,Porto Santo,Município,,,, pessoas por km2,r,127.3
2013,,Póvoa de Lanhoso,Município,,,, pessoas por km2,r,160.8
2013,,Póvoa de Varzim,Município,,,, pessoas por km2,r,770.0
2013,,Povoação,Município,,,, pessoas por km2,r,57.9
2013,,Proença-a-Nova,Município,,,, pessoas por km2,r,20.0
2013,,Redondo,Município,,,, pessoas por km2,r,18.5
2013,,Reguengos de Monsaraz,Município,,,, pessoas por km2,r,22.7
2013,,Resende,Município,,,, pessoas por km2,r,88.4
2013,,Ribeira Brava,Município,,,, pessoas por km2,r,199.8
2013,,Ribeira de Pena,Município,,,, pessoas por km2,r,28.8
2013,,Ribeira Grande,Município,,,, pessoas por km2,r,178.8
2013,,Rio Maior,Município,,,, pessoas por km2,r,77.1
2013,,Sabrosa,Município,,,, pessoas por km2,r,38.3
2013,,Sabugal,Município,,,, pessoas por km2,r,14.9
2013,,Salvaterra de Magos,Município,,,, pessoas por km2,r,90.2
2013,,Santa Comba Dão,Município,,,, pessoas por km2,r,101.1
2013,,Santa Cruz,Município,,,, pessoas por km2,r,523.1
2013,,Santa Cruz da Graciosa,Município,,,, pessoas por km2,r,70.7
2013,,Santa Cruz das Flores,Município,,,, pessoas por km2,r,31.4
2013,,Santa Maria da Feira,Município,,,, pessoas por km2,r,638.7
2013,,Santa Marta de Penaguião,Município,,,, pessoas por km2,r,99.5
2013,,Santana,Município,,,, pessoas por km2,r,76.3
2013,,Santarém,Município,,,, pessoas por km2,r,109.8
2013,,Santiago do Cacém,Município,,,, pessoas por km2,r,27.4
2013,,Santo Tirso,Município,,,, pessoas por km2,r,514.8
2013,,São Brás de Alportel,Município,,,, pessoas por km2,r,69.8
2013,,São João da Madeira,Município,,,, pessoas por km2,r,2746.2
2013,,São João da Pesqueira,Município,,,, pessoas por km2,r,28.1
2013,,São Pedro do Sul,Município,,,, pessoas por km2,r,46.2
2013,,São Roque do Pico,Município,,,, pessoas por km2,r,23.6
2013,,São Vicente,Município,,,, pessoas por km2,r,67.6
2013,,Sardoal,Município,,,, pessoas por km2,r,41.6
